,index,SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER,gainpercentage
0,1448,NIFTYBEES, EQ, 08-Dec-2022,202.87,176.5,203.8,176.5, 203.80,203.62,203.22,1374081,2792.45,18415, 807733, 58.78,15.365439093484422
1,1901,SIMPLEXINF, EQ, 08-Dec-2022,59.55,61.75,71.45,60.1, 69.85,70.65,69.61,891869,620.79,3700, 464031, 52.03,14.412955465587055
2,2137,TRU, EQ, 08-Dec-2022,58.85,59.45,70.6,58.9, 67.00,67.85,66.91,1947943,1303.46,19900, 403527, 20.72,14.12952060555087
3,482,DIGISPICE, EQ, 08-Dec-2022,24.7,25.35,29.6,25.2, 29.20,28.9,28.91,1812691,524.03,7151, 564883, 31.16,14.003944773175531
4,1910,SKIPPER, EQ, 08-Dec-2022,115.0,115.2,133.0,115.2, 131.00,131.3,126.62,3143405,3980.3,38953, 1182165, 37.61,13.97569444444445
5,190,AURIONPRO, EQ, 08-Dec-2022,344.7,344.0,412.0,342.0, 394.60,391.65,392.37,559243,2194.28,19569, 230298, 41.18,13.851744186046504
6,416,CROWN, EQ, 08-Dec-2022,39.8,38.65,47.25,38.0, 44.50,43.75,43.64,60420,26.37,769, 22350, 36.99,13.195342820181116
7,2207,VENKEYS, EQ, 08-Dec-2022,1813.9,1825.0,2135.0,1818.6, 2043.00,2044.8,2065.25,1536841,31739.54,99302, 131046, 8.53,12.043835616438352
8,1498,OPTIEMUS, EQ, 08-Dec-2022,296.25,290.0,328.7,290.0, 327.00,324.5,315.41,1912089,6030.98,36541, 398927, 20.86,11.89655172413793
9,352,CENTRALBK, EQ, 08-Dec-2022,28.15,28.5,33.25,28.45, 32.45,31.55,30.09,138188776,41582.28,117335, 25418532, 18.39,10.701754385964914
10,1622,PULZ, SM, 08-Dec-2022,66.8,63.5,70.1,63.5, 70.10,70.1,66.39,80000,53.11,16, 72000, 90.00,10.393700787401567
11,1366,MPTODAY, SM, 08-Dec-2022,40.5,38.5,42.45,38.5, 42.45,42.45,41.41,38000,15.74,17, 20000, 52.63,10.259740259740267
12,1096,KEC, EQ, 08-Dec-2022,434.4,435.7,484.7,434.95, 478.15,479.7,467.51,6000413,28052.73,100018, 871053, 14.52,10.098691760385586
13,1617,PSB, EQ, 08-Dec-2022,28.8,28.85,31.65,28.65, 31.65,31.65,30.76,35480663,10913.36,33984, 5324122, 15.01,9.705372616984393
14,26,AAATECH, EQ, 08-Dec-2022,63.05,63.0,69.35,62.85, 68.65,68.9,68.56,47870,32.82,679, 27248, 56.92,9.365079365079373
15,2171,UNIINFO, EQ, 08-Dec-2022,22.8,23.4,27.35,23.3, 25.25,25.5,26.74,622041,166.33,1382, 185670, 29.85,8.974358974358982
16,367,CHEMPLASTS, EQ, 08-Dec-2022,424.3,428.55,475.8,426.05, 465.60,466.3,463.23,1386951,6424.83,31276, 272098, 19.62,8.808773772021935
17,945,INDSWFTLAB, EQ, 08-Dec-2022,65.6,66.35,73.45,66.2, 71.90,71.8,70.71,756168,534.67,6956, 327585, 43.32,8.214016578749064
18,1086,KARURVYSYA, EQ, 08-Dec-2022,101.1,102.5,111.9,101.45, 110.60,110.9,107.69,25028924,26952.42,81876, 9213200, 36.81,8.195121951219518
19,564,ENERGYDEV, EQ, 08-Dec-2022,21.25,21.45,23.35,21.45, 23.35,23.2,22.76,469649,106.89,1555, 336336, 71.61,8.158508158508159
20,1010,J&KBANK, EQ, 08-Dec-2022,56.8,57.1,62.0,56.5, 61.55,61.65,59.35,35562239,21105.56,51611, 9395463, 26.42,7.968476357267945
21,2241,VIVO, SM, 08-Dec-2022,106.4,102.0,110.0,102.0, 110.00,110.0,106.5,4800,5.11,3, 3200, 66.67,7.8431372549019605
22,1606,PRICOLLTD, EQ, 08-Dec-2022,186.5,186.5,202.8,186.5, 202.50,200.95,197.62,3164548,6253.86,28790, 1251749, 39.56,7.747989276139404
23,1621,PTL, EQ, 08-Dec-2022,31.8,31.8,34.95,31.5, 34.30,34.25,33.75,653139,220.45,3104, 361441, 55.34,7.704402515723268
24,1790,SEPC, EQ, 08-Dec-2022,10.25,10.45,11.4,10.4, 11.25,11.25,11.0,10241638,1126.97,6858, 6508631, 63.55,7.655502392344504
